"new_key","survey_number","nhdid","gear2","effort_new","fish_count_new","year","day_of_year","secchi_m","lake_area_m2","maxdepth_m","ws_forest_prop","ws_wetland_prop","surface_temp_c","FMU_Code","LONG_DD","LAT_DD"
"52-1185",11454,110734859,"SEINE",6,0,2017,157,1.52439024390244,17292245.0770912,21.65,0.71512,0.11545,21,"MI-MNM",-88.07377,46.48486
"52-1185",11454,110734859,"SHOCK",30,0,2017,159,1.52439024390244,17292245.0770912,21.65,0.71512,0.11545,21,"MI-MNM",-88.07377,46.48486
"52-1246",11457,105233665,"FT_NET",12,0,2017,156,1.3719512195122,445685.015580106,NA,0.46349,0.05595,21,"MI-MWS",-87.41797,46.56933
"52-1246",11457,105233665,"GILL",4,0,2017,157,1.3719512195122,445685.015580106,NA,0.46349,0.05595,21,"MI-MWS",-87.41797,46.56933
"52-1246",11457,105233665,"SEINE",4,0,2017,157,1.3719512195122,445685.015580106,NA,0.46349,0.05595,21,"MI-MWS",-87.41797,46.56933
"52-1246",11457,105233665,"SHOCK",30,0,2017,159,1.3719512195122,445685.015580106,NA,0.46349,0.05595,21,"MI-MWS",-87.41797,46.56933
"52-1268",12242,105233685,"FT_NET",12,0,2019,168,3.04878048780488,419332.85176642,NA,0.84449,0.01541,20.222,"MI-MWS",-87.52072,46.55252
"52-1268",12242,105233685,"GILL",4,0,2019,168,3.04878048780488,419332.85176642,NA,0.84449,0.01541,20.222,"MI-MWS",-87.52072,46.55252
"52-1268",12242,105233685,"SEINE",3,0,2019,171,3.04878048780488,419332.85176642,NA,0.84449,0.01541,20.222,"MI-MWS",-87.52072,46.55252
"52-1268",12242,105233685,"SHOCK",30,0,2019,171,3.04878048780488,419332.85176642,NA,0.84449,0.01541,20.222,"MI-MWS",-87.52072,46.55252
"52-1288",10628,105233829,"FT_NET",12,0,2015,152,5.79268292682927,1959962.62231395,9.76,0.46434,0.02545,20.833,"MI-MWS",-87.62815,46.51304
"52-1288",10628,105233829,"GILL",6,0,2015,152,5.79268292682927,1959962.62231395,9.76,0.46434,0.02545,20.833,"MI-MWS",-87.62815,46.51304
"52-1288",10628,105233829,"SEINE",5,0,2015,155,5.79268292682927,1959962.62231395,9.76,0.46434,0.02545,20.833,"MI-MWS",-87.62815,46.51304
"52-1288",10628,105233829,"SHOCK",30,0,2015,155,5.79268292682927,1959962.62231395,9.76,0.46434,0.02545,20.833,"MI-MWS",-87.62815,46.51304
"52-1356",6693,152512179,"FT_NET",5,104,2006,192,2.28658536585366,458325.21063494,3.35,0.7135,0.17312,22.222,"MI-MNM",-87.89399,46.59165
"52-1356",6693,152512179,"GILL",4,19,2006,192,2.28658536585366,458325.21063494,3.35,0.7135,0.17312,22.222,"MI-MNM",-87.89399,46.59165
"52-1356",6693,152512179,"SEINE",4,55,2006,193,2.28658536585366,458325.21063494,3.35,0.7135,0.17312,22.222,"MI-MNM",-87.89399,46.59165
"52-1356",6693,152512179,"SHOCK",33.33333333,163,2006,235,2.28658536585366,458325.21063494,3.35,0.7135,0.17312,22.222,"MI-MNM",-87.89399,46.59165
"52-1360",6665,152512180,"FT_NET",4,0,2006,199,3.96341463414634,121126.130184938,9.15,0.63373,0.29348,21.5,"MI-MNM",-87.95761,46.5858
"52-1360",6665,152512180,"GILL",5,0,2006,199,3.96341463414634,121126.130184938,9.15,0.63373,0.29348,21.5,"MI-MNM",-87.95761,46.5858
"52-139",8246,109946536,"FT_NET",12,1,2009,194,8.07926829268293,310871.462911254,12.8,0.87004,0.04835,22.778,"MI-MES",-87.33871,46.33304
"52-139",8246,109946536,"GILL",4,1,2009,194,8.07926829268293,310871.462911254,12.8,0.87004,0.04835,22.778,"MI-MES",-87.33871,46.33304
"52-139",8246,109946536,"SEINE",3,2,2009,194,8.07926829268293,310871.462911254,12.8,0.87004,0.04835,22.778,"MI-MES",-87.33871,46.33304
"52-182",8877,152512528,"FT_NET",15,0,2011,157,4.26829268292683,1860477.20043705,15.24,0.53126,0.06875,22.489,"MI-MNM",-87.34815,46.27693
"52-182",8877,152512528,"GILL",4,0,2011,157,4.26829268292683,1860477.20043705,15.24,0.53126,0.06875,22.489,"MI-MNM",-87.34815,46.27693
"52-182",8877,152512528,"SEINE",4,0,2011,160,4.26829268292683,1860477.20043705,15.24,0.53126,0.06875,22.489,"MI-MNM",-87.34815,46.27693
"52-182",8877,152512528,"SHOCK",35,0,2011,172,4.26829268292683,1860477.20043705,15.24,0.53126,0.06875,22.489,"MI-MNM",-87.34815,46.27693
"52-196",7224,152512555,"FT_NET",12,18,2007,155,2.28658536585366,1104170.12990166,7.62,0.57577,0.21212,20.111,"MI-MNM",-87.37093,46.25888
"52-196",7224,152512555,"GILL",5,0,2007,155,2.28658536585366,1104170.12990166,7.62,0.57577,0.21212,20.111,"MI-MNM",-87.37093,46.25888
"52-196",7224,152512555,"SEINE",4,1,2007,157,2.28658536585366,1104170.12990166,7.62,0.57577,0.21212,20.111,"MI-MNM",-87.37093,46.25888
"52-196",7224,152512555,"SHOCK",30,4,2007,212,2.28658536585366,1104170.12990166,7.62,0.57577,0.21212,20.111,"MI-MNM",-87.37093,46.25888
"52-255",7971,152512548,"FT_NET",8,23,2008,175,3.65853658536585,316903.288009389,13.72,0.56529,0.10588,NA,"MI-MNM",-87.42149,46.26582
"52-255",7971,152512548,"GILL",5,2,2008,175,3.65853658536585,316903.288009389,13.72,0.56529,0.10588,NA,"MI-MNM",-87.42149,46.26582
"52-255",7971,152512548,"SEINE",3,5,2008,178,3.65853658536585,316903.288009389,13.72,0.56529,0.10588,NA,"MI-MNM",-87.42149,46.26582
"52-255",7971,152512548,"SHOCK",32,27,2008,240,3.65853658536585,316903.288009389,13.72,0.56529,0.10588,NA,"MI-MNM",-87.42149,46.26582
"52-259",7206,152512556,"FT_NET",10,50,2007,169,6.09756097560976,431372.039577516,11.89,0.8467,0.02539,NA,"MI-MNM",-87.49482,46.25832
"52-259",7206,152512556,"GILL",4,8,2007,169,6.09756097560976,431372.039577516,11.89,0.8467,0.02539,NA,"MI-MNM",-87.49482,46.25832
"52-259",7206,152512556,"SEINE",4,0,2007,170,6.09756097560976,431372.039577516,11.89,0.8467,0.02539,NA,"MI-MNM",-87.49482,46.25832
"52-259",7206,152512556,"SHOCK",33,34,2007,213,6.09756097560976,431372.039577516,11.89,0.8467,0.02539,NA,"MI-MNM",-87.49482,46.25832
"52-305",5293,152512549,"FT_NET",15,27,2003,154,NA,307563.81004411,23.78,0.49491,0.18246,NA,"MI-MNM",-87.59204,46.26332
"52-305",5293,152512549,"GILL",4,5,2003,154,NA,307563.81004411,23.78,0.49491,0.18246,NA,"MI-MNM",-87.59204,46.26332
"52-305",5293,152512549,"SEINE",3,1,2003,157,NA,307563.81004411,23.78,0.49491,0.18246,NA,"MI-MNM",-87.59204,46.26332
"52-305",5293,152512549,"SHOCK",30,82,2003,226,NA,307563.81004411,23.78,0.49491,0.18246,NA,"MI-MNM",-87.59204,46.26332
"52-666",9996,110735793,"FT_NET",12,1,2013,168,5.94512195121951,831836.527862086,30.18,0.69158,0.16186,24.333,"MI-MNM",-88.00871,46.27832
"52-666",9996,110735793,"GILL",5,0,2013,168,5.94512195121951,831836.527862086,30.18,0.69158,0.16186,24.333,"MI-MNM",-88.00871,46.27832
"52-666",9996,110735793,"SEINE",4,0,2013,171,5.94512195121951,831836.527862086,30.18,0.69158,0.16186,24.333,"MI-MNM",-88.00871,46.27832
"52-666",9996,110735793,"SHOCK",32,6,2013,178,5.94512195121951,831836.527862086,30.18,0.69158,0.16186,24.333,"MI-MNM",-88.00871,46.27832
"52-710",7693,109946486,"FT_NET",15,0,2008,168,4.11585365853659,105243.068026385,5.49,0.78157,0.19058,22.611,"MI-MES",-87.34343,46.34554
"52-710",7693,109946486,"GILL",2,0,2008,168,4.11585365853659,105243.068026385,5.49,0.78157,0.19058,22.611,"MI-MES",-87.34343,46.34554
"52-710",7693,109946486,"SEINE",2,0,2008,168,4.11585365853659,105243.068026385,5.49,0.78157,0.19058,22.611,"MI-MES",-87.34343,46.34554
"52-839",11782,NA,"FT_NET",12,0,2018,162,2.13414634146341,NA,NA,NA,NA,21.056,"MI-MNM",-87.98565,46.40165
"52-839",11782,NA,"GILL",4,0,2018,163,2.13414634146341,NA,NA,NA,NA,21.056,"MI-MNM",-87.98565,46.40165
"52-839",11782,NA,"SEINE",3,0,2018,165,2.13414634146341,NA,NA,NA,NA,21.056,"MI-MNM",-87.98565,46.40165
"52-839",11782,NA,"SHOCK",30,0,2018,170,2.13414634146341,NA,NA,NA,NA,21.056,"MI-MNM",-87.98565,46.40165
"52-846",11781,110735183,"FT_NET",12,0,2018,162,4.57317073170732,229889.772409049,17.07,0.75527,0.09329,22.111,"MI-MNM",-87.95565,46.40082
"52-846",11781,110735183,"GILL",4,0,2018,163,4.57317073170732,229889.772409049,17.07,0.75527,0.09329,22.111,"MI-MNM",-87.95565,46.40082
"52-846",11781,110735183,"SEINE",2,0,2018,165,4.57317073170732,229889.772409049,17.07,0.75527,0.09329,22.111,"MI-MNM",-87.95565,46.40082
"52-846",11781,110735183,"SHOCK",30,0,2018,170,4.57317073170732,229889.772409049,17.07,0.75527,0.09329,22.111,"MI-MNM",-87.95565,46.40082
"53-143",8437,82815694,"FT_NET",9,26,2010,137,NA,2184175.34943952,3.05,0.42142,0.24976,NA,"MI-MCM",-86.11454,44.00832
"53-143",8437,82815694,"GILL",3,14,2010,137,NA,2184175.34943952,3.05,0.42142,0.24976,NA,"MI-MCM",-86.11454,44.00832
"53-143",8437,82815694,"SEINE",5,70,2010,193,NA,2184175.34943952,3.05,0.42142,0.24976,NA,"MI-MCM",-86.11454,44.00832
"53-143",8437,82815694,"SHOCK",30,21,2010,193,NA,2184175.34943952,3.05,0.42142,0.24976,NA,"MI-MCM",-86.11454,44.00832
"53-155",8434,82815984,"FT_NET",11,39,2010,158,NA,18987719.8737404,22.56,0.57773,0.09195,26.872,"MI-MCM",-86.49111,44.0376
"53-155",8434,82815984,"GILL",9,7,2010,158,NA,18987719.8737404,22.56,0.57773,0.09195,26.872,"MI-MCM",-86.49111,44.0376
"53-155",8434,82815984,"SEINE",6,17,2010,195,NA,18987719.8737404,22.56,0.57773,0.09195,26.872,"MI-MCM",-86.49111,44.0376
"53-155",8434,82815984,"SHOCK",30,14,2010,195,NA,18987719.8737404,22.56,0.57773,0.09195,26.872,"MI-MCM",-86.49111,44.0376
"54-118",8076,150436762,"FT_NET",12,54,2009,166,3.35365853658537,471569.673424791,6.71,0.40453,0.39552,NA,"MI-MSH",-85.23482,43.6961
"54-118",8076,150436762,"GILL",4,8,2009,166,3.35365853658537,471569.673424791,6.71,0.40453,0.39552,NA,"MI-MSH",-85.23482,43.6961
"54-118",8076,150436762,"SEINE",4,0,2009,166,3.35365853658537,471569.673424791,6.71,0.40453,0.39552,NA,"MI-MSH",-85.23482,43.6961
"54-118",8076,150436762,"SHOCK",28.8,35,2009,181,3.35365853658537,471569.673424791,6.71,0.40453,0.39552,NA,"MI-MSH",-85.23482,43.6961
"54-136",8435,121860038,"FT_NET",9,35,2010,172,NA,1791097.99036866,16.46,0.41472,0.20398,NA,"MI-MCM",-85.25815,43.67721
"54-136",8435,121860038,"GILL",4,3,2010,172,NA,1791097.99036866,16.46,0.41472,0.20398,NA,"MI-MCM",-85.25815,43.67721
"54-194",9075,150436670,"FT_NET",11,31,2012,135,3.96341463414634,343700.130832423,8.23,0.45411,0.24581,21.506,"MI-MSH",-85.15565,43.8086
"54-194",9075,150436670,"GILL",4,0,2012,135,3.96341463414634,343700.130832423,8.23,0.45411,0.24581,21.506,"MI-MSH",-85.15565,43.8086
"54-194",9075,150436670,"SEINE",4,2,2012,135,3.96341463414634,343700.130832423,8.23,0.45411,0.24581,21.506,"MI-MSH",-85.15565,43.8086
"54-194",9075,150436670,"SHOCK",20,16,2012,136,3.96341463414634,343700.130832423,8.23,0.45411,0.24581,21.506,"MI-MSH",-85.15565,43.8086
"54-195",10057,150436681,"FT_NET",11,73,2014,132,2.28658536585366,120833.48662539,6.4,0.81729,0.04324,23.644,"MI-MSH",-85.16037,43.79971
"54-195",10057,150436681,"GILL",2,3,2014,132,2.28658536585366,120833.48662539,6.4,0.81729,0.04324,23.644,"MI-MSH",-85.16037,43.79971
"54-195",10057,150436681,"SEINE",1,0,2014,132,2.28658536585366,120833.48662539,6.4,0.81729,0.04324,23.644,"MI-MSH",-85.16037,43.79971
"54-232",8075,150436722,"FT_NET",20,53,2009,138,3.65853658536585,3175934.60928332,12.5,0.46679,0.21183,23.139,"MI-MSH",-85.29815,43.75443
"54-232",8075,150436722,"GILL",9,5,2009,138,3.65853658536585,3175934.60928332,12.5,0.46679,0.21183,23.139,"MI-MSH",-85.29815,43.75443
"54-232",8075,150436722,"SEINE",5,0,2009,138,3.65853658536585,3175934.60928332,12.5,0.46679,0.21183,23.139,"MI-MSH",-85.29815,43.75443
"54-232",8075,150436722,"SHOCK",28.8,15,2009,180,3.65853658536585,3175934.60928332,12.5,0.46679,0.21183,23.139,"MI-MSH",-85.29815,43.75443
"54-306",7195,121859938,"FT_NET",11,0,2007,135,1.82926829268293,60757.0879770143,4.57,0.85785,0.04975,20.478,"MI-MCM",-85.41565,43.73665
"54-306",7195,121859938,"GILL",2,0,2007,135,1.82926829268293,60757.0879770143,4.57,0.85785,0.04975,20.478,"MI-MCM",-85.41565,43.73665
"54-90",11388,150436758,"FT_NET",29,35,2017,163,3.96341463414634,6880315.78244507,14.33,0.37072,0.38837,NA,"MI-MSH",-85.18328,43.71782
"54-90",11388,150436758,"GILL",8,35,2017,163,3.96341463414634,6880315.78244507,14.33,0.37072,0.38837,NA,"MI-MSH",-85.18328,43.71782
"54-90",11388,150436758,"SHOCK",60,96,2017,171,3.96341463414634,6880315.78244507,14.33,0.37072,0.38837,NA,"MI-MSH",-85.18328,43.71782
"54-94",10763,150436754,"FT_NET",9,5,2016,152,NA,52688.6593015256,NA,0.30935,0.53639,NA,"MI-MSH",-85.09482,43.70443
"54-94",10763,150436754,"GILL",2,0,2016,152,NA,52688.6593015256,NA,0.30935,0.53639,NA,"MI-MSH",-85.09482,43.70443
"55-31",7188,75475931,"FT_NET",13,1,2007,162,NA,1395395.92286836,13.41,0.44959,0.12437,NA,"MI-MNM",-87.8351,45.41971
"55-31",7188,75475931,"GILL",6,6,2007,162,NA,1395395.92286836,13.41,0.44959,0.12437,NA,"MI-MNM",-87.8351,45.41971
"55-31",7188,75475931,"SEINE",5,38,2007,165,NA,1395395.92286836,13.41,0.44959,0.12437,NA,"MI-MNM",-87.8351,45.41971
"55-31",7188,75475931,"SHOCK",35,32,2007,214,NA,1395395.92286836,13.41,0.44959,0.12437,NA,"MI-MNM",-87.8351,45.41971
"56-14",10524,149759448,"FT_NET",21,6,2015,159,1.76829268292683,5620286.95317875,6.4,0.36359,0.27519,25.667,"MI-MSH",-84.38009,43.67693
"56-14",10524,149759448,"GILL",8,1,2015,159,1.76829268292683,5620286.95317875,6.4,0.36359,0.27519,25.667,"MI-MSH",-84.38009,43.67693
"56-14",10524,149759448,"SEINE",6,0,2015,159,1.76829268292683,5620286.95317875,6.4,0.36359,0.27519,25.667,"MI-MSH",-84.38009,43.67693
"56-14",10524,149759448,"SHOCK",30,14,2015,161,1.76829268292683,5620286.95317875,6.4,0.36359,0.27519,25.667,"MI-MSH",-84.38009,43.67693
"57-45",4584,121857955,"FT_NET",20,133,2004,153,3.07520325304878,8251983.87357857,8.23,0.54944,0.09833,21.45,"MI-MCM",-85.24676,44.32221
"57-45",4584,121857955,"GILL",6,4,2004,153,3.07520325304878,8251983.87357857,8.23,0.54944,0.09833,21.45,"MI-MCM",-85.24676,44.32221
"57-45",4584,121857955,"SHOCK",30,17,2004,274,3.07520325304878,8251983.87357857,8.23,0.54944,0.09833,21.45,"MI-MCM",-85.24676,44.32221
"59-155",6900,151870608,"FT_NET",9,32,2007,120,NA,208161.711424062,13.72,0.5553,0.14082,NA,"MI-MSM",-85.05982,43.25221
"59-155",6900,151870608,"GILL",2,1,2007,120,NA,208161.711424062,13.72,0.5553,0.14082,NA,"MI-MSM",-85.05982,43.25221
"59-155",6900,151870608,"SEINE",2,0,2007,122,NA,208161.711424062,13.72,0.5553,0.14082,NA,"MI-MSM",-85.05982,43.25221
"59-189",6951,151870593,"FT_NET",9,8,2007,169,NA,459473.744486261,29.27,0.07328,0.10105,NA,"MI-MSM",-85.12704,43.27499
"59-189",6951,151870593,"GILL",4,2,2007,169,NA,459473.744486261,29.27,0.07328,0.10105,NA,"MI-MSM",-85.12704,43.27499
"59-189",6951,151870593,"SEINE",4,22,2007,178,NA,459473.744486261,29.27,0.07328,0.10105,NA,"MI-MSM",-85.12704,43.27499
"59-189",6951,151870593,"SHOCK",30,39,2007,178,NA,459473.744486261,29.27,0.07328,0.10105,NA,"MI-MSM",-85.12704,43.27499
"59-264",4743,152707011,"FT_NET",8,24,2004,138,NA,341901.383837158,NA,0.3781,0.19589,22.25,"MI-MSM",-85.18926,43.38082
"59-264",4743,152707011,"GILL",4,0,2004,138,NA,341901.383837158,NA,0.3781,0.19589,22.25,"MI-MSM",-85.18926,43.38082
"59-264",4743,152707011,"SEINE",3,2,2004,141,NA,341901.383837158,NA,0.3781,0.19589,22.25,"MI-MSM",-85.18926,43.38082
"59-264",4743,152707011,"SHOCK",45,19,2004,141,NA,341901.383837158,NA,0.3781,0.19589,22.25,"MI-MSM",-85.18926,43.38082
"59-369",7599,121860913,"FT_NET",6,67,2008,133,4.57317073170732,724059.428189875,13.72,0.60404,0.16921,21.911,"MI-MCM",-85.53704,43.35804
"59-369",7599,121860913,"GILL",3,3,2008,133,4.57317073170732,724059.428189875,13.72,0.60404,0.16921,21.911,"MI-MCM",-85.53704,43.35804
"59-369",7599,121860913,"SEINE",4,0,2008,162,4.57317073170732,724059.428189875,13.72,0.60404,0.16921,21.911,"MI-MCM",-85.53704,43.35804
"59-369",7599,121860913,"SHOCK",30,18,2008,162,4.57317073170732,724059.428189875,13.72,0.60404,0.16921,21.911,"MI-MCM",-85.53704,43.35804
"59-395",6890,150436910,"FT_NET",9,35,2007,149,5.18292682926829,207098.454048804,NA,0.16256,0.04748,22.456,"MI-MSH",-84.94287,43.40832
"59-395",6890,150436910,"GILL",2,27,2007,149,5.18292682926829,207098.454048804,NA,0.16256,0.04748,22.456,"MI-MSH",-84.94287,43.40832
"59-395",6890,150436910,"SEINE",2,1,2007,151,5.18292682926829,207098.454048804,NA,0.16256,0.04748,22.456,"MI-MSH",-84.94287,43.40832
"59-395",6890,150436910,"SHOCK",30.6,43,2007,158,5.18292682926829,207098.454048804,NA,0.16256,0.04748,22.456,"MI-MSH",-84.94287,43.40832
"59-403",7336,150436913,"FT_NET",15,25,2008,140,2.13414634146341,433104.676055198,NA,0.19106,0.11999,19.506,"MI-MSH",-84.92732,43.40249
"59-403",7336,150436913,"SEINE",3,0,2008,140,2.13414634146341,433104.676055198,NA,0.19106,0.11999,19.506,"MI-MSH",-84.92732,43.40249
"59-403",7336,150436913,"SHOCK",30,31,2008,177,2.13414634146341,433104.676055198,NA,0.19106,0.11999,19.506,"MI-MSH",-84.92732,43.40249
"59-99",4929,152707332,"FT_NET",9,28,2004,180,NA,249561.369187811,NA,0.29228,0.08636,NA,"MI-MSM",-85.26982,43.16388
"59-99",4929,152707332,"GILL",9,10,2004,180,NA,249561.369187811,NA,0.29228,0.08636,NA,"MI-MSM",-85.26982,43.16388
"59-99",4929,152707332,"SEINE",3,2,2004,181,NA,249561.369187811,NA,0.29228,0.08636,NA,"MI-MSM",-85.26982,43.16388
"59-99",4929,152707332,"SHOCK",30,57,2004,183,NA,249561.369187811,NA,0.29228,0.08636,NA,"MI-MSM",-85.26982,43.16388
"60-162",8466,113470445,"FT_NET",16,2,2010,130,7.31707317073171,1562365.52426045,24.09,0.62748,0.01198,NA,"MI-MNH",-83.95621,45.10388
"60-162",8466,113470445,"GILL",9,0,2010,130,7.31707317073171,1562365.52426045,24.09,0.62748,0.01198,NA,"MI-MNH",-83.95621,45.10388
"60-166",6102,113470369,"FT_NET",15,20,2006,135,NA,1130989.84217555,25.61,0.53712,0.13517,NA,"MI-MNH",-83.97315,45.12777
"60-166",6102,113470369,"GILL",6,0,2006,135,NA,1130989.84217555,25.61,0.53712,0.13517,NA,"MI-MNH",-83.97315,45.12777
"60-166",6102,113470369,"SHOCK",30,17,2006,180,NA,1130989.84217555,25.61,0.53712,0.13517,NA,"MI-MNH",-83.97315,45.12777
"60-167",4156,113470423,"FT_NET",18,4,2003,147,5.18292682926829,479571.538990733,15.55,0.70428,0.0854,24.056,"MI-MNH",-83.98343,45.11249
"60-167",4156,113470423,"GILL",8,0,2003,147,5.18292682926829,479571.538990733,15.55,0.70428,0.0854,24.056,"MI-MNH",-83.98343,45.11249
"60-19",8127,83975891,"FT_NET",19,17,2009,152,NA,5291317.21905224,8.23,0.68738,0.02875,NA,"MI-MNH",-84.34954,44.87749
"60-19",8127,83975891,"GILL",6,0,2009,152,NA,5291317.21905224,8.23,0.68738,0.02875,NA,"MI-MNH",-84.34954,44.87749
"60-19",8127,83975891,"SEINE",2,0,2009,152,NA,5291317.21905224,8.23,0.68738,0.02875,NA,"MI-MNH",-84.34954,44.87749
"60-19",8127,83975891,"SHOCK",30,3,2009,174,NA,5291317.21905224,8.23,0.68738,0.02875,NA,"MI-MNH",-84.34954,44.87749
"60-208",11725,155408567,"FT_NET",20,35,2018,141,2.34756097560976,160879.779976529,NA,0.54667,0.1241,23.333,"MI-MNH",-84.14254,45.16926
"60-208",11725,155408567,"GILL",8,3,2018,141,2.34756097560976,160879.779976529,NA,0.54667,0.1241,23.333,"MI-MNH",-84.14254,45.16926
"60-217",4741,155408580,"FT_NET",16,0,2004,138,NA,557843.474970661,28.96,0.75911,0.01991,22.411,"MI-MNH",-84.17926,45.12193
"60-217",4741,155408580,"GILL",10,0,2004,138,NA,557843.474970661,28.96,0.75911,0.01991,22.411,"MI-MNH",-84.17926,45.12193
"60-217",4741,155408580,"SEINE",1,0,2004,139,NA,557843.474970661,28.96,0.75911,0.01991,22.411,"MI-MNH",-84.17926,45.12193
"60-223",10544,113470463,"FT_NET",12,12,2015,173,3.04878048780488,1720370.25535187,10.98,0.59867,0.29302,22,"MI-MNH",-84.09649,45.11971
"60-223",10544,113470463,"GILL",4,3,2015,173,3.04878048780488,1720370.25535187,10.98,0.59867,0.29302,22,"MI-MNH",-84.09649,45.11971
"60-223",10544,113470463,"SHOCK",50,8,2015,174,3.04878048780488,1720370.25535187,10.98,0.59867,0.29302,22,"MI-MNH",-84.09649,45.11971
"60-226",9216,113470399,"FT_NET",18,82,2012,142,2.4390243902439,2487352.45558658,2.13,0.61789,0.25415,22,"MI-MNH",-84.0251,45.12693
"60-226",9216,113470399,"GILL",4,0,2012,142,2.4390243902439,2487352.45558658,2.13,0.61789,0.25415,22,"MI-MNH",-84.0251,45.12693
"60-226",9216,113470399,"SEINE",4,0,2012,142,2.4390243902439,2487352.45558658,2.13,0.61789,0.25415,22,"MI-MNH",-84.0251,45.12693
"60-226",9216,113470399,"SHOCK",30,45,2012,151,2.4390243902439,2487352.45558658,2.13,0.61789,0.25415,22,"MI-MNH",-84.0251,45.12693
"60-29",8095,113471151,"FT_NET",14,32,2009,138,NA,1176111.55032172,NA,0.82482,0.03495,NA,"MI-MNH",-84.19093,44.9361
"60-29",8095,113471151,"GILL",6,0,2009,138,NA,1176111.55032172,NA,0.82482,0.03495,NA,"MI-MNH",-84.19093,44.9361
"60-29",8095,113471151,"SHOCK",30,9,2009,173,NA,1176111.55032172,NA,0.82482,0.03495,NA,"MI-MNH",-84.19093,44.9361
"60-34",5518,113471225,"FT_NET",8,20,2005,178,NA,152735.044757395,11.59,0.55295,0.21159,22.778,"MI-MNH",-84.14848,44.89261
"60-34",5518,113471225,"GILL",1,2,2005,179,NA,152735.044757395,11.59,0.55295,0.21159,22.778,"MI-MNH",-84.14848,44.89261
"60-71",4081,113471035,"FT_NET",15,18,2003,126,3.04878048780488,452714.980777791,15.55,0.68139,0.12674,24,"MI-MNH",-84.30343,44.97721
"60-71",4081,113471035,"GILL",4,0,2003,127,3.04878048780488,452714.980777791,15.55,0.68139,0.12674,24,"MI-MNH",-84.30343,44.97721
"60-74",4855,113471097,"FT_NET",8,0,2004,153,NA,407626.688114605,26.83,0.72763,0.12855,21.139,"MI-MNH",-84.24843,44.9586
"60-74",4855,113471097,"GILL",14,0,2004,153,NA,407626.688114605,26.83,0.72763,0.12855,21.139,"MI-MNH",-84.24843,44.9586
"60-87",9671,113470895,"FT_NET",11,30,2013,140,NA,394391.737525798,NA,0.35633,0.24376,25.9,"MI-MNH",-84.15448,45.00047
"60-87",9671,113470895,"GILL",2,3,2013,140,NA,394391.737525798,NA,0.35633,0.24376,25.9,"MI-MNH",-84.15448,45.00047
"60-87",9671,113470895,"SHOCK",30,8,2013,176,NA,394391.737525798,NA,0.35633,0.24376,25.9,"MI-MNH",-84.15448,45.00047
"60-91",10158,113471013,"FT_NET",9,1,2014,147,5.18292682926829,444782.377483712,15.55,0.41576,0.1947,22.5,"MI-MNH",-84.1473,44.98022
"60-91",10158,113471013,"GILL",8,0,2014,147,5.18292682926829,444782.377483712,15.55,0.41576,0.1947,22.5,"MI-MNH",-84.1473,44.98022
"60-91",10158,113471013,"SHOCK",30,2,2014,174,5.18292682926829,444782.377483712,15.55,0.41576,0.1947,22.5,"MI-MNH",-84.1473,44.98022
"60-93",8865,113470985,"FT_NET",6,5,2011,136,NA,365172.594593501,17.99,0.30671,0.2439,NA,"MI-MNH",-84.1776,44.98804
"60-93",8865,113470985,"GILL",11,0,2011,136,NA,365172.594593501,17.99,0.30671,0.2439,NA,"MI-MNH",-84.1776,44.98804
"60-93",8865,113470985,"SHOCK",43,13,2011,153,NA,365172.594593501,17.99,0.30671,0.2439,NA,"MI-MNH",-84.1776,44.98804
"61-109",11012,121861004,"FT_NET",10,28,2016,137,4.42073170731707,455014.873942779,5.49,0.4333,0.07834,NA,"MI-MCM",-86.17509,43.36943
"61-109",11012,121861004,"GILL",6,30,2016,137,4.42073170731707,455014.873942779,5.49,0.4333,0.07834,NA,"MI-MCM",-86.17509,43.36943
"61-109",11012,121861004,"SEINE",3,3,2016,147,4.42073170731707,455014.873942779,5.49,0.4333,0.07834,NA,"MI-MCM",-86.17509,43.36943
"61-109",11012,121861004,"SHOCK",30,69,2016,147,4.42073170731707,455014.873942779,5.49,0.4333,0.07834,NA,"MI-MCM",-86.17509,43.36943
"61-125",6941,82820398,"FT_NET",12,5,2007,162,NA,10426094.1321679,NA,0.46158,0.03201,NA,"MI-MCM",-86.38037,43.37721
