"IHDID","WL_KM2","WL_CARL1","WL_CARL2","WL_CARL3","WL_CARL4","WL_CARL6","WL_CARL7","WL_CARL8","WL_CARL9","WL_CARLND","WL_NLCD11","WL_NLCD21","WL_NLCD22","WL_NLCD23","WL_NLCD24","WL_NLCD31","WL_NLCD41","WL_NLCD42","WL_NLCD43","WL_NLCD52","WL_NLCD71","WL_NLCD81","WL_NLCD82","WL_NLCD90","WL_NLCD95","WL_NLCDND","WL_QGEO1","WL_QGEO2","WL_QGEO3","WL_QGEO4","WL_QGEO5","WL_QGEO6","WL_QGEO7","WL_QGEO8","WL_QGEO9","WL_QGEO10","WL_QGEO12","WL_QGEO15","WL_QGEO18","WL_QGEO21","WL_QGEO29","WL_QGEO99","WL_QGEOND","WL_SLOPE","WL_ELEVMEAN","WL_ELEVMIN","WL_ELEVMAX"
148710473,6.3536,0.07101,0,0,0.00398,0,0,0,0,0.92501,0.02248,0.09259,0.06529,0.00036,0,0,0.42921,0.02347,0.01478,0.00176,0.015,0.16866,0.0876,0.07517,0.00364,-1e-05,0,0,0,0.97346,0,0,0.02654,0,0,0,0,0,0,0,0,0,0,4.27,287.595,270.28,311.18
148710475,3.8811,0,0,0,0,0,0,0,0,1,0.00423,0.04329,0.01281,0,0,0,0.29847,0.02399,0.00363,0,0,0.20693,0.17763,0.19827,0.03076,-1e-05,0,0,0,0.06511,0,0,0.93489,0,0,0,0,0,0,0,0,0,0,2.3,295.484004,288.55,308.67
148710477,0.2405,0,0,0,0,0,0,0,0,1,0.00707,0.02827,0,0,0,0,0.21206,0.13472,0.02287,0,0,0.03368,0.22204,0.33929,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,277.601992,272.37,285.44
148710481,0.3047,0,0,0,0,0.12603,0,0,0,0.87397,0.01247,0.15523,0.00066,0.00459,0,0,0.31867,0.01543,0.01378,0,0.05021,0.18149,0.04824,0.19856,0.00066,1e-05,0,0,0,0.74401,0,0,0.25599,0,0,0,0,0,0,0,0,0,0,2.37,278.220996,272.27,283.39
148710482,0.223,0,0,0,0,0,0,0,0,1,0.0417,0.10538,0.03274,0,0,0,0.08969,0.20269,0.02466,0,0,0.23632,0.16726,0.09955,0,1e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.85,298.105996,288.57,321.41
148710486,1.2363,0,0,0,0,0,0,0,0,1,0.02038,0.07005,0.0144,0.00081,0,0,0.36981,0.05419,0.02338,0,0.01391,0.30899,0.04999,0.05945,0.01464,0,0,0,0,0.80644,0,0,0.19356,0,0,0,0,0,0,0,0,0,0,4.58,286.165,275.11,302.11
148710492,1.2243,0,0,0,0,0,0,0,0,1,0.00408,0.08887,0.0125,0,0,0.09099,0.21866,0,0.02001,0,0,0.28865,0.08372,0.19252,0,0,0,0,0,0.35841,0,0,0.64159,0,0,0,0,0,0,0,0,0,0,2.02,278.281992,269.77,293.1
148710502,1.3377,0,0,0,0,0.06122,0,0,0,0.93878,0.0216,0.12095,0.00463,0,0,0,0.56597,0.00336,0.00867,0,0.01742,0.15011,0.02826,0.07423,0.00478,2e-05,0.87292,0,0,0,0.12708,0,0,0,0,0,0,0,0,0,0,0,0,3.22,314.075996,297.69,342.37
148710509,5.7359,0,0,0.00296,0,0.00614,0,0,0,0.9909,0.01128,0.09128,0.02789,0.00054,0,0,0.39042,0.03414,0.03384,0,0.02256,0.26414,0.11273,0.01086,0.00031,1e-05,0,0,0,0,0.80943,0,0,0.14481,0,0,0,0.04576,0,0,0,0,0,3.62,327.941016,304.4,361.8
148710511,0.0503,0,0,0,0,0,0,0,0,1,0.09344,0.08549,0,0,0,0,0.35189,0,0,0,0,0.12525,0,0.34394,0,-1e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.35,287.408008,286.04,290.86
148710512,1.8387,0,0,0,0,0,0,0,0,1,0.0136,0.17061,0.0037,0.00185,0,0,0.35824,0.00462,0.00549,0.00386,0.00381,0.15799,0.06592,0.20194,0.00838,-1e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.31,293.92,286.02,316.27
148710516,0.0929,0,0,0,0,0,0,0,0,1,0.14855,0,0,0,0,0,0.51453,0,0,0,0.02906,0.12487,0,0.18192,0.00108,-1e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.26,291.14,287.02,296.63
148710518,1.2541,0,0,0,0,0,0,0,0,1,8e-04,0.19552,0.05606,0.00558,0,0.00223,0.12423,0.02257,0.00574,0,0,0.46185,0.07503,0.0248,0.0256,-1e-05,0.58209,0,0,0,0.366,0,0,0.05127,0,0,0,0.00064,0,0,0,0,0,2.8,314.105996,306.04,328.38
148710519,0.1548,0,0,0,0,0,0,0,0,1,0.03876,0.03811,0,0,0,0,0.26744,0,0,0,0,0.29974,0,0.33786,0.01809,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.7,291.483008,287.05,299.83
148710520,1.9522,0,0,0,0,0,0,0,0,1,0.0187,0.29346,0.02812,0.0022,0.00169,0.03673,0.24885,0.07264,0.02023,0,0.00799,0.06183,0.0315,0.14399,0.03207,0,0,0,0,0.62202,0,0,0.35796,0,0,0,0,0.02003,0,0,0,0,-1e-05,4.34,300.218008,288.83,328.79
148710522,0.2142,0.58123,0,0,0,0,0,0,0,0.41877,0.01447,0.11718,0,0,0,0.01074,0.05976,0.08824,0.05042,0.01867,0,0.17927,0.4197,0.04155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.86,286.731992,275.37,301.87
148710523,0.5586,0,0,0,0,0,0,0,0,1,0.00734,0.03509,0,0,0,0,0.53455,0,0,0,0,0.14733,0.04261,0.23308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.23,298.368008,291.14,313.71
148710525,1.2062,0,0,0,0,0.03391,0,0,0,0.96609,0.00821,0.39711,0.08,0,0,0.00274,0.3395,0.01691,0.03266,0,0.00945,0.0262,0.00497,0.08108,0.00116,1e-05,0.97314,0,0,0,0.02686,0,0,0,0,0,0,0,0,0,0,0,0,3.68,304.545996,292,338.27
148710528,1.4981,0,0,0,0,0,0,0,0,1,0.00674,0.07109,0.03318,0,0,0,0.29137,0,0,0,0.01502,0.24317,0.19652,0.13864,0.00427,0,0,0,0,0.33389,0,0,0.66611,0,0,0,0,0,0,0,0,0,0,1.78,298.786992,291.55,310.74
148710529,0.1088,0,0,0,0,0,0,0,0,1,0.01838,0.00276,0,0,0,0.02665,0.22151,0.08824,0.11673,0,0.09191,0.26379,0.00735,0.15901,0.00368,-1e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,304.329004,297.5,312.29
148710533,0.2994,0,0,0,0,0.40047,0,0,0,0.59953,0.00835,0.48263,0.17067,0.01102,0,0,0.04142,0,0.00334,0,0,0,0,0.28257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76,294.278008,288.95,300.17
148710534,1.1642,0,0,0,0,0,0,0,0,1,0.00756,0.35131,0.0932,0,0,0,0.24145,0.0792,0.00258,0.00653,0.01615,0.0694,0.00198,0.09706,0.03359,-1e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.19,283.098008,273.9,296.56
148710537,1.0406,0,0,0,0,0,0,0,0,1,0.01672,0.22218,0.27225,0.06391,0.0468,0,0.18806,0,0,0,0,0.01201,1e-04,0.16913,0.00884,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33,294.373008,289.41,299.91
148710538,0.0621,0,0,0,0,0,0,0,0,1,0.06763,0.11755,0,0,0,0,0.37359,0,0.05797,0,0,0.17552,0,0.07568,0.13205,1e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.63,271.623008,268,277.83
148710542,1.8948,0,0,0,0,0,0,0,0,1,0.00522,0.4068,0.19548,0.12276,0.02628,0.00269,0.04745,0,0.00195,0,0,0,0,0.16751,0.02385,1e-05,0.92954,0,0,0.04528,0,0,0,0,0,0,0,0.02517,0,0,0,0,1e-05,2.07,297.525,291.27,316.67
148710543,0.9365,0,0,0,0,0,0.02499,0,0,0.97501,0.01377,0.15077,0.03278,0,0,0.00876,0.16861,0.01249,0.01068,0.00491,0.01356,0.0299,0.30016,0.24773,0.00587,1e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.52,278.831992,269.16,287.58
148710549,1.51,0,0,0,0,0,0,0,0,1,0.00212,0.15914,0.10344,0.00358,0,0.00152,0.17583,0,0.00086,0,0.02046,0.0445,0.33848,0.14245,0.00762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.48,300.988008,288.28,315.74
148710551,0.2461,0,0,0,0,0,0,0,0,1,0.01625,0.31694,0.05729,0,0,0.00041,0.14141,0,0,0,0,0.05973,0.04145,0.33604,0.03048,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.32,293.645996,288.21,312.89
148710561,3.7563,0.01709,0,0.05899,0,0,0.01496,0,0,0.90896,0.02223,0.27783,0.41985,0.15039,0.09272,0,0.00982,0,0,0,0,0,0,0.02119,0.00596,1e-05,0,0,0,0,0,0,0.97143,0,0,0,0,0.02857,0,0,0,0,0,2.6,283.545996,273.16,302.17
148710565,0.1519,0,0,0,0,0.07044,0,0,0,0.92956,0.01909,0.64121,0.00922,0,0,0.01382,0.18499,0,0,0,0,0,0.09875,0.01975,0.01317,0,0,0,0,0.92824,0,0,0.07176,0,0,0,0,0,0,0,0,0,0,4.24,288.545996,283.52,299.23
148710567,2.7764,0,0,0,0,0.06199,0,0,0,0.93801,0.0125,0.26963,0.29942,0.17566,0.06703,0.00169,0.05658,0.00133,0.0036,0,0,0.00014,0.0201,0.07009,0.02222,1e-05,0,0,0,0.6775,0,0,0.3225,0,0,0,0,0,0,0,0,0,0,2.72,295.401992,281.47,309.89
148710576,0.06,0,0,0,0,0.49,0,0,0,0.51,0.145,0.475,0,0,0,0,0.075,0,0,0,0,0,0.01,0.07,0.225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42,296.28,293.57,301.17
148710579,0.8498,0,0,0.04931,0,0,0,0,0,0.95069,0.00082,0.07378,0.11767,0.00965,0,0,0.2357,0.01224,0.00753,0.00624,0,0.30031,0.05813,0.17792,0,1e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.77,298.971992,293.59,307.09
148710581,0.281,0,0,0,0,0,0.03559,0,0,0.96441,0.00819,0.03025,0.00356,0,0,0,0.28043,0.39253,0.17972,0,0.00142,0.00036,0.03737,0.06619,0,-2e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.91,299.084004,273.07,330.18
148710583,5.5029,0,0,0.03307,0,0.00265,0,0,0,0.96428,0.01755,0.21423,0.22485,0.12922,0.02839,0.0018,0.16224,0,0.00129,0,0.00154,0.04078,0.0076,0.14952,0.02099,0,0,0,0,0.3329,0,0,0.6671,0,0,0,0,0,0,0,0,0,0,2.34,297.925,291.43,307.89
148710587,0.0149,0,0,0,0,0,0,0,0,1,0.01342,0.00671,0,0,0,0,0.83893,0,0,0,0,0,0,0.14094,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47,299.775996,297.29,303.08
148710590,0.289,0,0,0,0,0,0,0,0,1,0.0045,0.0782,0.01661,0,0,0.00865,0.63875,0,0,0,0,0.02284,0,0.21522,0.01522,1e-05,0,0,0,0,0.74325,0,0.25675,0,0,0,0,0,0,0,0,0,0,3.54,278.688008,270.08,291.97
148710595,0.1064,0,0,0,0,0,0,0,0,1,0.03853,0,0,0,0,0,0.41353,0.00376,0,0,0,0.51034,0,0,0.03383,1e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,292.770996,288.68,298.84
148710602,4.1057,0,0,0,0,0,0.01191,0,0,0.98809,0.0105,0.07636,0.10831,0.00183,0,0.00424,0.30523,0.0104,0.00419,0.00195,0,0.23504,0.04131,0.19127,0.00938,-1e-05,0.02029,0,0,0,0.97971,0,0,0,0,0,0,0,0,0,0,0,0,2.98,294.190996,285.22,309.97
148710603,0.662,0,0,0,0,0,0,0,0,1,0.02976,0.12719,0.01707,0,0,0.00574,0.50801,0.01344,0.04411,0,0,0,0,0.23293,0.02175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.92,292.209004,285.26,305.66
148710605,1.1829,0,0,0,0,0,0.36089,0,0,0.63911,0.00406,0.04134,0.00761,0,0,0,0.46775,0.0038,0.00609,0,0,0.02722,0.00634,0.3816,0.05419,0,0.15301,0,0,0,0.84699,0,0,0,0,0,0,0,0,0,0,0,0,3.27,291.125996,285.91,319.91
148710606,0.3196,0,0,0,0,0,0.153,0,0,0.847,0.01314,0,0.08949,0,0,0,0.37954,0,0,0,0,0.1965,0.24844,0.07259,0.00031,-1e-05,0.69337,0,0,0,0.30663,0,0,0,0,0,0,0,0,0,0,0,0,3.79,293.885,287.87,300.3
148710608,0.3012,0,0,0,0,0,0,0,0,1,0.00033,0.0322,0.18526,0,0,0,0.04017,0.01394,0,0.01826,0,0.25498,0.1089,0.24867,0.09728,1e-05,0.98639,0,0,0,0.01361,0,0,0,0,0,0,0,0,0,0,0,0,3.36,294.251992,287.88,301.39
149285604,0.4049,0,0,0,0,0,0,0,0,1,0,0.3023,0.24821,0.33737,0.11213,0,0,0,0,0,0,0,0,0,0,-1e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,262.495996,257.29,269.68
149285605,0.2672,0,0,0,0,0,0,0,0,1,0,0.10367,0.27769,0.34618,0.27021,0,0,0,0,0,0,0,0,0.00225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,256.84,253.25,264.27
149285607,1.6511,0,0,0.00085,0,0,0,0,0.00109,0.99806,0,0.38399,0.4749,0.13591,0.00509,0,0,0,0,0,0,0,0,0.00012,0,-1e-05,0.69439,0,0.30561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,262.698008,247.1,271.33
149285617,0.4301,0,0,0,0,0,0,0,0,1,0.00372,0.61637,0.25599,0.09277,0.01256,0,0.00419,0,0.00674,0,0,0,0,0.00767,0,-1e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,265.848008,251.11,274.36
149285619,0.2474,0,0,0.08124,0,0,0,0,0,0.91876,0.00808,0.37591,0.35287,0.1055,0.01859,0,0.11803,0,0,0,0,0,0,0.02102,0,0,0.10024,0,0,0.89976,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,291.01,286.39,297.26
149285623,0.5788,0,0,0,0,0,0,0,0,1,0.03715,0.26434,0.37889,0.14478,0.11247,0,0.05321,0,0.00916,0,0,0,0,0,0,0,0.25587,0,0,0.74413,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18,289.920996,283.75,297.78
149285629,0.6904,0,0,0,0,0,0,0,0,1,0.02042,0.29157,0.48653,0.06373,0.00681,0,0.09603,0,0.02911,0,0,0,0,0.00579,0,1e-05,0.57459,0,0,0.42541,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48,289.060996,280.05,297.79
149285631,0.2336,0,0,0,0,0.18493,0,0,0,0.81507,0.00086,0.3292,0.33176,0.33818,0,0,0,0,0,0,0,0,0,0,0,0,0.02868,0,0,0.97132,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,272.769004,265.49,281.27
149285636,0.346,0,0,0,0,0,0,0,0.04509,0.95491,0.08844,0.1948,0.18671,0.04624,0,0.01012,0.28179,0.03382,0,0,0,0,0,0.13179,0.0263,-1e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07,286.393008,279.22,299.44
149285638,0.0423,0,0,0,0,0,0,0,0,1,0,0.3948,0.34279,0,0,0,0.12293,0,0.11584,0,0,0,0,0,0.02364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59,289.453008,286.16,294.09
149285640,0.1009,0,0,0,0,0,0,0,0,1,0,0.02577,0.02379,0,0,0,0.77205,0,0,0,0,0,0,0.15956,0.01883,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33,283.9,279.6,294.51
149285647,0.9734,0,0,0,0,0.23752,0,0,0,0.76248,0.02579,0.42572,0.21379,0.02568,0.00925,0,0.05866,0.02877,0.0226,0,0.00154,0,0,0.18821,0,-1e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,285.813008,277.2,299.3
149285652,0.4472,0,0,0,0,0,0,0,0,1,0.03555,0.54428,0.22987,0.02035,0.00358,0,0.02303,0,0,0,0,0,0,0.12768,0.01565,1e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,279.281992,273.58,293.78
149285654,0.1256,0,0,0,0,0,0,0,0,1,0.11624,0.68232,0.13455,0,0,0,0,0,0,0,0,0,0,0.06688,0,1e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46,264.42,256.56,273.35
149285655,0.3593,0,0,0,0,0.38825,0,0,0,0.61175,0.01225,0.5263,0.37963,0.04704,0.03034,0,0,0,0,0,0,0,0,0.00445,0,-1e-05,0.03451,0,0.96549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17,259.958008,253.9,273.05
149285656,0.6048,0,0,0,0,0,0,0,0,1,0.09342,0.32821,0.24074,0.01009,0,0,0.08714,0.07589,0.06548,0,0,0,0,0.09904,0,-1e-05,0,0,0,0.58003,0,0,0,0,0,0,0,0.41997,0,0,0,0,0,5.33,283.22,277.71,295.58
149285658,1.416,0,0,0,0,0,0,0,0,1,0.0416,0.23891,0.45099,0.0327,0,0,0.05233,0.01702,0.02055,0,0,0,0,0.14484,0.00106,0,0.41582,0,0,0.57027,0,0,0,0,0,0,0,0.01391,0,0,0,0,0,3.94,283.850996,277.65,294.42
149285662,0.345,0,0,0,0,0,0,0,0.01246,0.98754,0,0.31652,0.44348,0.01043,0,0.00232,0.01594,0.02087,0.02377,0,0,0,0,0.16667,0,0,0.43652,0,0,0.56348,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01,283.934004,278.57,295.2
149285664,0.9216,0,0,0,0,0.04319,0,0,0,0.95681,0.03613,0.44846,0.35579,0.01563,0,0,0.0523,0.00944,0.04319,0,0,0,0,0.03906,0,0,0,0,0,0.88444,0,0,0,0,0,0,0,0.11556,0,0,0,0,0,4.55,287.694004,278.35,298.82
149285665,0.3529,0,0,0,0,0.00085,0,0,0,0.99915,0.04647,0.22244,0.4701,0.13602,0,0,0.04421,0,0,0,0,0,0,0.08076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19,291.875996,280.65,299.59
149285667,0.1051,0,0,0,0,0,0,0,0,1,0.01522,0.22645,0.69267,0.06565,0,0,0,0,0,0,0,0,0,0,0,1e-05,0.82398,0,0,0.17602,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,290.676992,285.81,298.19
149285669,0.5111,0,0,0,0,0,0,0,0,1,0.01448,0.37077,0.48503,0.06046,0,0,0.01585,0,0.02935,0,0,0,0,0.02407,0,-1e-05,0.80884,0,0,0.19116,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,292.92,278.65,303.03
149285678,1.3213,0,0,0,0,0.23787,0,0,0,0.76213,0.01022,0.49966,0.36835,0.07039,0.00545,0,0.01158,0.00469,0.00621,0,0,0,0,0.02346,0,-1e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19,289.786992,277.24,305.93
149285691,0.2278,0,0,0,0,0,0,0,0,1,0.00044,0.85996,0.13608,0,0,0.00351,0,0,0,0,0,0,0,0,0,1e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84,283.528008,270.74,305.04
149285694,0.0864,0,0,0,0,0,0,0,0,1,0.00116,0.8287,0.1412,0.01157,0.00463,0,0,0.01042,0,0,0,0,0,0.00231,0,1e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69,247.526992,240.26,261.29
149285696,0.0941,0,0,0,0,0,0,0,0,1,0.03507,0.29437,0.44846,0.09777,0,0,0,0,0,0,0,0,0,0.12434,0,-1e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24,290.945,282.36,298.2
149285698,0.1302,0,0,0,0,0,0,0,0,1,0.04147,0.28802,0.42473,0.04147,0,0,0.16129,0.0169,0,0,0,0,0,0.02611,0,1e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53,273.545996,267.51,286.85
149285708,0.1243,0,0,0,0,0,0,0,0,1,0.06195,0.14562,0.40306,0.2856,0.03942,0,0.0354,0,0,0,0,0,0,0.02896,0,-1e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44,280.155,274.66,285.15
149285709,0.1121,0,0,0.90455,0.04014,0,0,0,0,0.05531,0.00357,0.08296,0,0.02409,0,0,0.55486,0,0.0339,0,0.07939,0,0,0.18912,0.03211,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83,296.563008,292.58,302.43
149285711,1.3231,0,0,0,0,0,0,0,0,1,0.03514,0.23294,0.5605,0.09327,0.00181,0,0.0297,0.00794,0.00537,0,0.00333,0,0,0.02146,0.00854,0,0,0,0,0.89971,0,0,0,0,0,0,0,0.10029,0,0,0,0,0,3.46,274.945,268.45,291.59
149285715,0.3973,0,0,0,0,0.05386,0,0,0,0.94614,0.03801,0.20337,0.24314,0.02039,0,0.0068,0.333,0.01384,0.01963,0,0,0,0,0.12182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,293.220996,288.62,301.8
149285717,0.1374,0,0,0,0,0,0,0,0,1,0.00655,0.631,0.28748,0.03493,0.00655,0,0.01019,0,0,0,0,0,0,0.02329,0,1e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53,240.931992,232.24,252.94
149285718,0.4651,0,0,0,0,0,0,0,0,1,0,0.65814,0.32789,0.00989,0,0,0,0,0,0,0,0,0,0.00409,0,-1e-05,0.553,0,0.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96,255.843008,249.57,264.4
149285720,0.3064,0,0,0.19289,0,0,0,0,0,0.80711,0.02578,0.20822,0.3143,0.08747,0,0,0.22128,0,0.02154,0,0.02089,0,0,0.10052,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,288.365,281.11,298.49
149285722,0.4181,0,0,0,0,0,0,0,0,1,0.01913,0.66826,0.23894,0,0,0,0.011,0,0.0067,0,0,0,0,0.05597,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64,285.476992,273.16,306.18
149285728,0.1399,0,0,0,0,0.61187,0,0,0,0.38813,0.03645,0.67763,0.10293,0.05575,0,0,0.00786,0,0,0,0,0,0,0.11937,0,1e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,275.570996,267.15,291.25
149285730,0.6394,0,0,0,0,0,0,0,0,1,0.05505,0.38458,0.33172,0.1553,0.01282,0,0.02831,0.00845,0,0,0,0,0,0.02377,0,0,0.71583,0,0,0.28417,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92,264.425,254.2,283.37
149285731,0.0625,0,0,0.0192,0,0,0,0,0,0.9808,0.0656,0.152,0.6784,0,0,0,0.0576,0,0,0,0,0,0,0.0464,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12,296.02,291.29,301.38
149285740,3.2155,0,0,0,0,0,0,0,0,1,0.00861,0.51009,0.42998,0.02559,0.00308,0,0.00193,0,0,0,0,0,0,0.01679,0.00392,1e-05,0.26151,0,0,0.73849,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,275.285996,258.95,306.18
149285744,0.0357,0,0,0,0,0,0,0,0,1,0.03081,0.08123,0.58824,0,0,0,0,0,0,0,0,0,0,0.29972,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18,271.106992,268.29,274.66
149285747,0.4301,0,0,0.06719,0,0,0,0,0,0.93281,0,0.3269,0.63985,0.02395,0,0,0,0,0,0,0,0,0,0,0.0093,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.66,229.83,221.9,233.89
149285861,0.1801,0,0,0,0,0.39478,0,0,0,0.60522,0.06718,0.0583,0.03998,0.06385,0.02054,0,0.57357,0,0,0,0.03054,0,0,0.09606,0.04997,1e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41,300.000996,296.88,305.28
149285862,0.7334,0,0,0,0,0.31633,0,0,0,0.68367,0.01745,0.49836,0.32193,0.1024,0.02741,0,0.00941,0,0.00286,0,0,0,0,0.02018,0,0,0.73875,0,0,0.25593,0,0,0.00532,0,0,0,0,0,0,0,0,0,0,3.17,262.384004,247.22,273.71
149285916,0.2275,0,0,0,0,0,0,0,0.03385,0.96615,0.03297,0.12923,0.19429,0.3767,0.26593,0.00088,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,292.515996,288.57,296.47
149285922,0.2544,0,0,0,0,0,0,0,0,1,0.00314,0.5114,0.4827,0.00275,0,0,0,0,0,0,0,0,0,0,0,1e-05,0.34552,0,0.65448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95,258.89,249.16,264.07
149285986,2.0092,0,0,0.0319,0,0,0,0,0.00742,0.96068,0.02663,0.16549,0.48203,0.28827,0.01881,0,0.00035,0,0,0,0,0,0,0.01195,0.00647,0,0.11447,0,0,0.80231,0,0,0.07814,0,0,0,0,0.00508,0,0,0,0,0,2.09,288.690996,283.75,305.47
149286033,0.49,0,0,0.65592,0,0,0,0,0,0.34408,0.00918,0.1398,0.08898,0.0151,0,0.00571,0.13041,0.05816,0.03469,0.00918,0,0.02388,0,0.45,0.0349,1e-05,0,0,0,0.05061,0,0,0.93857,0,0,0,0,0.01082,0,0,0,0,0,2.33,287.630996,283.86,296.82
149286049,0.2329,0,0,0,0,0,0,0,0,1,0.01932,0.33577,0.20352,0.12581,0.00129,0.00644,0.15028,0,0,0,0.03993,0,0,0.11421,0.00343,0,0,0,0,0.97724,0,0,0.02276,0,0,0,0,0,0,0,0,0,0,2.17,294.741992,291.7,299.86
149286060,0.1819,0,0,0,0,0,0,0,0,1,0,0.60088,0.37823,0.01319,0,0.0077,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98,252.731992,246.83,259.85
149286068,0.3059,0,0,0,0,0,0,0,0,1,0,0.09546,0.23733,0.43315,0.16607,0,0.04642,0,0,0,0,0,0,0.01994,0.00163,0,0.96568,0,0,0.03432,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,293.050996,287.77,300.57
149286088,0.1198,0,0,0,0,0,0,0,0,1,0.05509,0.33222,0.18114,0.0626,0,0,0.33139,0,0,0,0.02003,0,0,0.01753,0,0,0,0,0,0.34474,0,0,0.65526,0,0,0,0,0,0,0,0,0,0,3.8,289.918008,283.95,298.64
149286091,0.1379,0,0,0,0,0,0,0,0,1,0,0.22553,0.06817,0.32197,0,0,0.28354,0,0,0,0,0.00073,0.05221,0.04786,0,-1e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.37,293.516992,290.52,299.24
