"NEW_KEY","COUNTY","LONG_DD","LAT_DD","Water_Body_Name","Survey_Number","SURVEY_YEAR","Survey_Purpose","TARGET_SPECIES","GEAR","EFFORT_MEASURE","EFFORT","SAMPLE_START_DATE","SAMPLE_END_DATE"
"25-35","Genesee",-83.71537,42.83471,"Lake Fenton",8826,2011,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",2,"5/23/11","5/24/11"
"25-35","Genesee",-83.71537,42.83471,"Lake Fenton",8826,2011,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",7,"5/23/11","5/25/11"
"32-5","Huron",-83.1776,43.96388,"Rush Lake",8827,2011,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",10,"5/31/11","6/2/11"
"32-5","Huron",-83.1776,43.96388,"Rush Lake",8827,2011,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",3,"5/31/11","6/1/11"
"32-5","Huron",-83.1776,43.96388,"Rush Lake",8827,2011,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",3,"5/31/11","6/2/11"
"44-159","Lapeer",-83.37176,43.01749,"Lake Nepessing",8828,2011,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/9/11","6/9/11"
"44-159","Lapeer",-83.37176,43.01749,"Lake Nepessing",8828,2011,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/31/11","6/1/11"
"44-159","Lapeer",-83.37176,43.01749,"Lake Nepessing",8828,2011,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",11,"5/31/11","6/2/11"
"44-159","Lapeer",-83.37176,43.01749,"Lake Nepessing",8828,2011,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"5/31/11","5/31/11"
"44-159","Lapeer",-83.37176,43.01749,"Lake Nepessing",8828,2011,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",2,"5/31/11","6/1/11"
"44-159","Lapeer",-83.37176,43.01749,"Lake Nepessing",8828,2011,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",6,"5/31/11","6/1/11"
"35-95","Iosco",-83.82371,44.40971,"Loon Lake",8829,2011,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",28.8,"6/7/11","6/7/11"
"35-95","Iosco",-83.82371,44.40971,"Loon Lake",8829,2011,"Status & Trends","ALL SPECIES","IGNET","LIFTS",2,"6/6/11","6/6/11"
"35-95","Iosco",-83.82371,44.40971,"Loon Lake",8829,2011,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"6/6/11","6/8/11"
"35-95","Iosco",-83.82371,44.40971,"Loon Lake",8829,2011,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"6/6/11","6/6/11"
"35-95","Iosco",-83.82371,44.40971,"Loon Lake",8829,2011,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",2,"6/6/11","6/6/11"
"35-95","Iosco",-83.82371,44.40971,"Loon Lake",8829,2011,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",5,"6/6/11","6/8/11"
"51-126","Wexford",-85.81978,44.36245,"Hodenpyl Dam Pond",8855,2011,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"7/20/11","7/20/11"
"51-126","Wexford",-85.81978,44.36245,"Hodenpyl Dam Pond",8855,2011,"Status & Trends","ALL SPECIES","IGNET","LIFTS",13,"5/31/11","6/2/11"
"51-126","Wexford",-85.81978,44.36245,"Hodenpyl Dam Pond",8855,2011,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",18,"5/31/11","6/2/11"
"51-126","Wexford",-85.81978,44.36245,"Hodenpyl Dam Pond",8855,2011,"Status & Trends","ALL SPECIES","SEINE","HAULS",6,"7/20/11","7/20/11"
"51-126","Wexford",-85.81978,44.36245,"Hodenpyl Dam Pond",8855,2011,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",6,"5/31/11","6/2/11"
"60-93","Montmorency",-84.1776,44.98804,"Lake Fifteen",8865,2011,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",43,"6/2/11","6/2/11"
"60-93","Montmorency",-84.1776,44.98804,"Lake Fifteen",8865,2011,"Status & Trends","ALL SPECIES","IGNET","LIFTS",11,"5/16/11","5/18/11"
"60-93","Montmorency",-84.1776,44.98804,"Lake Fifteen",8865,2011,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",6,"5/16/11","5/18/11"
"60-93","Montmorency",-84.1776,44.98804,"Lake Fifteen",8865,2011,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",3,"5/16/11","5/18/11"
"69-157","Otsego",-84.58482,45.00832,"Big Lake",8866,2012,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/8/11","6/8/11"
"69-157","Otsego",-84.58482,45.00832,"Big Lake",8866,2012,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"6/20/11","6/21/11"
"69-157","Otsego",-84.58482,45.00832,"Big Lake",8866,2012,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"6/20/11","6/22/11"
"69-157","Otsego",-84.58482,45.00832,"Big Lake",8866,2012,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"6/20/11","6/20/11"
"69-157","Otsego",-84.58482,45.00832,"Big Lake",8866,2012,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"6/20/11","6/21/11"
"69-157","Otsego",-84.58482,45.00832,"Big Lake",8866,2012,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",5,"6/20/11","6/22/11"
"49-117","Mackinac",-85.65038,46.0136,"Duel Lake",8872,2011,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",45,"5/26/11","5/26/11"
"49-117","Mackinac",-85.65038,46.0136,"Duel Lake",8872,2011,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/23/11","5/24/11"
"49-117","Mackinac",-85.65038,46.0136,"Duel Lake",8872,2011,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",12,"5/23/11","5/25/11"
"49-117","Mackinac",-85.65038,46.0136,"Duel Lake",8872,2011,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"5/24/11","5/24/11"
"49-117","Mackinac",-85.65038,46.0136,"Duel Lake",8872,2011,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"5/23/11","5/24/11"
"49-117","Mackinac",-85.65038,46.0136,"Duel Lake",8872,2011,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",6,"5/23/11","5/25/11"
"52-182","Marquette",-87.34815,46.27693,"Little Lake",8877,2011,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",35,"6/21/11","6/21/11"
"52-182","Marquette",-87.34815,46.27693,"Little Lake",8877,2011,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"6/6/11","6/7/11"
"52-182","Marquette",-87.34815,46.27693,"Little Lake",8877,2011,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",15,"6/6/11","6/8/11"
"52-182","Marquette",-87.34815,46.27693,"Little Lake",8877,2011,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"6/9/11","6/9/11"
"52-182","Marquette",-87.34815,46.27693,"Little Lake",8877,2011,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",3,"6/6/11","6/7/11"
"12-76","Branch",-84.92259,41.88249,"Archer Lake",8893,2011,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"5/18/11","5/18/11"
"12-76","Branch",-84.92259,41.88249,"Archer Lake",8893,2011,"Status & Trends","ALL SPECIES","IGNET","LIFTS",6,"5/9/11","5/11/11"
"12-76","Branch",-84.92259,41.88249,"Archer Lake",8893,2011,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",12,"5/9/11","5/11/11"
"12-76","Branch",-84.92259,41.88249,"Archer Lake",8893,2011,"Status & Trends","ALL SPECIES","SEINE","HAULS",3,"5/18/11","5/18/11"
"12-76","Branch",-84.92259,41.88249,"Archer Lake",8893,2011,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",3,"5/9/11","5/11/11"
"78-42","St. Joseph",-85.31648,41.94471,"Palmer Lake",8894,2011,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"5/16/11","5/16/11"
"78-42","St. Joseph",-85.31648,41.94471,"Palmer Lake",8894,2011,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/23/11","5/24/11"
"78-42","St. Joseph",-85.31648,41.94471,"Palmer Lake",8894,2011,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"5/23/11","5/25/11"
"78-42","St. Joseph",-85.31648,41.94471,"Palmer Lake",8894,2011,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"5/16/11","5/16/11"
"78-42","St. Joseph",-85.31648,41.94471,"Palmer Lake",8894,2011,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",4,"5/23/11","5/25/11"
"12-86","Branch",-84.96676,41.84999,"East Long Lake",8897,2011,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"5/19/11","5/19/11"
"12-86","Branch",-84.96676,41.84999,"East Long Lake",8897,2011,"Status & Trends","ALL SPECIES","IGNET","LIFTS",6,"5/9/11","5/11/11"
"12-86","Branch",-84.96676,41.84999,"East Long Lake",8897,2011,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",13,"5/9/11","5/11/11"
"12-86","Branch",-84.96676,41.84999,"East Long Lake",8897,2011,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"5/19/11","5/19/11"
"12-86","Branch",-84.96676,41.84999,"East Long Lake",8897,2011,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",3,"5/9/11","5/11/11"
"50-175","Macomb",-83.08994,42.71891,"Stony Creek Lake",8898,2011,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/8/11","6/8/11"
"50-175","Macomb",-83.08994,42.71891,"Stony Creek Lake",8898,2011,"Status & Trends","ALL SPECIES","IGNET","LIFTS",3,"5/31/11","6/2/11"
"50-175","Macomb",-83.08994,42.71891,"Stony Creek Lake",8898,2011,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"5/31/11","6/2/11"
"50-175","Macomb",-83.08994,42.71891,"Stony Creek Lake",8898,2011,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"6/3/11","6/8/11"
"50-175","Macomb",-83.08994,42.71891,"Stony Creek Lake",8898,2011,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"5/31/11","6/1/11"
"30-245","Hillsdale",-84.52981,41.82888,"Bird Lake",8912,2011,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/7/11","6/7/11"
"30-245","Hillsdale",-84.52981,41.82888,"Bird Lake",8912,2011,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/16/11","5/17/11"
"30-245","Hillsdale",-84.52981,41.82888,"Bird Lake",8912,2011,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"5/16/11","5/18/11"
"30-245","Hillsdale",-84.52981,41.82888,"Bird Lake",8912,2011,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"6/7/11","6/7/11"
"30-245","Hillsdale",-84.52981,41.82888,"Bird Lake",8912,2011,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",6,"5/16/11","5/18/11"
"1-52","Alcona",-83.33204,44.53138,"Cedar Lake",8992,2012,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/7/11","6/7/11"
"1-52","Alcona",-83.33204,44.53138,"Cedar Lake",8992,2012,"Status & Trends","ALL SPECIES","IGNET","LIFTS",8,"6/6/11","6/8/11"
"1-52","Alcona",-83.33204,44.53138,"Cedar Lake",8992,2012,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",18,"6/6/11","6/8/11"
"1-52","Alcona",-83.33204,44.53138,"Cedar Lake",8992,2012,"Status & Trends","ALL SPECIES","SEINE","HAULS",6,"6/9/11","6/9/11"
"1-52","Alcona",-83.33204,44.53138,"Cedar Lake",8992,2012,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",4,"6/6/11","6/7/11"
"70-73","Ottawa",-86.20454,42.90221,"Pigeon Lake",9064,2011,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"5/17/11","5/17/11"
"70-73","Ottawa",-86.20454,42.90221,"Pigeon Lake",9064,2011,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/23/11","5/24/11"
"70-73","Ottawa",-86.20454,42.90221,"Pigeon Lake",9064,2011,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",10,"5/23/11","5/25/11"
"70-73","Ottawa",-86.20454,42.90221,"Pigeon Lake",9064,2011,"Status & Trends","ALL SPECIES","SEINE","HAULS",3,"5/17/11","5/17/11"
"70-73","Ottawa",-86.20454,42.90221,"Pigeon Lake",9064,2011,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",3,"5/23/11","5/25/11"
"25-46","Genesee",-83.74176,42.81666,"Lake Ponemah",9069,2012,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"5/22/12","5/22/12"
"25-46","Genesee",-83.74176,42.81666,"Lake Ponemah",9069,2012,"Status & Trends","ALL SPECIES","IGNET","LIFTS",2,"5/21/12","5/21/12"
"25-46","Genesee",-83.74176,42.81666,"Lake Ponemah",9069,2012,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",13,"5/21/12","5/23/12"
"25-46","Genesee",-83.74176,42.81666,"Lake Ponemah",9069,2012,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"5/21/12","5/21/12"
"25-46","Genesee",-83.74176,42.81666,"Lake Ponemah",9069,2012,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",6,"5/21/12","5/23/12"
"9-54","Bay",-83.94576,43.71363,"Tobico Marsh Lake",9071,2012,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"5/29/12","5/31/12"
"9-54","Bay",-83.94576,43.71363,"Tobico Marsh Lake",9071,2012,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"5/29/12","5/30/12"
"9-54","Bay",-83.94576,43.71363,"Tobico Marsh Lake",9071,2012,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",2,"5/29/12","5/30/12"
"65-133","Ogemaw",-84.0265,44.40081,"Devoe Lake",9072,2012,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/6/12","6/6/12"
"65-133","Ogemaw",-84.0265,44.40081,"Devoe Lake",9072,2012,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"6/4/12","6/5/12"
"65-133","Ogemaw",-84.0265,44.40081,"Devoe Lake",9072,2012,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"6/4/12","6/6/12"
"65-133","Ogemaw",-84.0265,44.40081,"Devoe Lake",9072,2012,"Status & Trends","ALL SPECIES","SEINE","HAULS",3,"6/4/12","6/4/12"
"65-133","Ogemaw",-84.0265,44.40081,"Devoe Lake",9072,2012,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",3,"6/4/12","6/5/12"
"65-133","Ogemaw",-84.0265,44.40081,"Devoe Lake",9072,2012,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",3,"6/4/12","6/6/12"
"26-12","Gladwin",-84.33593,43.96027,"Smallwood Lake",9073,2012,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"5/24/12","5/24/12"
"26-12","Gladwin",-84.33593,43.96027,"Smallwood Lake",9073,2012,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/21/12","5/22/12"
"26-12","Gladwin",-84.33593,43.96027,"Smallwood Lake",9073,2012,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"5/21/12","5/23/12"
"26-12","Gladwin",-84.33593,43.96027,"Smallwood Lake",9073,2012,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"5/21/12","5/21/12"
"26-12","Gladwin",-84.33593,43.96027,"Smallwood Lake",9073,2012,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"5/21/12","5/22/12"
"26-12","Gladwin",-84.33593,43.96027,"Smallwood Lake",9073,2012,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",6,"5/21/12","5/23/12"
"18-197","Clare",-84.75204,44.06943,"Arnold Lake",9074,2012,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"7/10/12","7/10/12"
"18-197","Clare",-84.75204,44.06943,"Arnold Lake",9074,2012,"Status & Trends","ALL SPECIES","IGNET","LIFTS",2,"6/11/12","6/11/12"
"18-197","Clare",-84.75204,44.06943,"Arnold Lake",9074,2012,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"6/11/12","6/13/12"
"18-197","Clare",-84.75204,44.06943,"Arnold Lake",9074,2012,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"6/11/12","6/11/12"
"18-197","Clare",-84.75204,44.06943,"Arnold Lake",9074,2012,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"6/11/12","6/12/12"
"18-197","Clare",-84.75204,44.06943,"Arnold Lake",9074,2012,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",2,"6/11/12","6/12/12"
"54-194","Mecosta",-85.15565,43.8086,"Merril Lake",9075,2012,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",20,"5/15/12","5/15/12"
"54-194","Mecosta",-85.15565,43.8086,"Merril Lake",9075,2012,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/14/12","5/15/12"
"54-194","Mecosta",-85.15565,43.8086,"Merril Lake",9075,2012,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"5/14/12","5/16/12"
"54-194","Mecosta",-85.15565,43.8086,"Merril Lake",9075,2012,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"5/14/12","5/14/12"
"54-194","Mecosta",-85.15565,43.8086,"Merril Lake",9075,2012,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"5/14/12","5/15/12"
"54-194","Mecosta",-85.15565,43.8086,"Merril Lake",9075,2012,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",2,"5/14/12","5/15/12"
"44-230","Lapeer",-83.34176,43.1386,"Sawdel Lake",9076,2012,"Status & Trends","ALL SPECIES","IGNET","LIFTS",2,"5/29/12","5/30/12"
"44-230","Lapeer",-83.34176,43.1386,"Sawdel Lake",9076,2012,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"5/29/12","5/31/12"
"60-226","Montmorency",-84.0251,45.12693,"Grass Lake",9216,2012,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"5/30/12","5/30/12"
"60-226","Montmorency",-84.0251,45.12693,"Grass Lake",9216,2012,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/21/12","5/22/12"
"60-226","Montmorency",-84.0251,45.12693,"Grass Lake",9216,2012,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",13,"5/21/12","5/23/12"
"60-226","Montmorency",-84.0251,45.12693,"Grass Lake",9216,2012,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"5/21/12","5/21/12"
"60-226","Montmorency",-84.0251,45.12693,"Grass Lake",9216,2012,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",5,"5/21/12","5/23/12"
"17-514","Chippewa",-85.06954,46.71054,"Shelldrake Dam Impoundment",9221,2012,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30.26666667,"6/13/12","6/13/12"
"17-514","Chippewa",-85.06954,46.71054,"Shelldrake Dam Impoundment",9221,2012,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",12,"6/4/12","6/6/12"
"17-514","Chippewa",-85.06954,46.71054,"Shelldrake Dam Impoundment",9221,2012,"Status & Trends","ALL SPECIES","SEINE","HAULS",5,"6/4/12","6/4/12"
"17-514","Chippewa",-85.06954,46.71054,"Shelldrake Dam Impoundment",9221,2012,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",6,"6/4/12","6/6/12"
"17-514","Chippewa",-85.06954,46.71054,"Shelldrake Dam Impoundment",9221,2012,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",6,"6/4/12","6/6/12"
"48-175","Luce",-85.73954,46.44804,"Syphon Lake",9222,2013,"Status & Trends","ALL SPECIES","IGNET","LIFTS",6,"5/7/12","5/9/12"
"48-175","Luce",-85.73954,46.44804,"Syphon Lake",9222,2013,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"5/7/12","5/9/12"
"48-175","Luce",-85.73954,46.44804,"Syphon Lake",9222,2013,"Status & Trends","ALL SPECIES","SEINE","HAULS",2,"5/7/12","5/7/12"
"48-175","Luce",-85.73954,46.44804,"Syphon Lake",9222,2013,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"5/7/12","5/8/12"
"49-262","Mackinac",-85.51315,46.1536,"Millecoquins Lake",9224,2012,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30.58333333,"6/12/12","6/12/12"
"49-262","Mackinac",-85.51315,46.1536,"Millecoquins Lake",9224,2012,"Status & Trends","ALL SPECIES","IGNET","LIFTS",9,"5/21/12","5/23/12"
"49-262","Mackinac",-85.51315,46.1536,"Millecoquins Lake",9224,2012,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",15,"5/21/12","5/23/12"
"49-262","Mackinac",-85.51315,46.1536,"Millecoquins Lake",9224,2012,"Status & Trends","ALL SPECIES","SEINE","HAULS",6,"5/22/12","5/23/12"
"49-262","Mackinac",-85.51315,46.1536,"Millecoquins Lake",9224,2012,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",6,"5/21/12","5/23/12"
"49-262","Mackinac",-85.51315,46.1536,"Millecoquins Lake",9224,2012,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",9,"5/21/12","5/23/12"
"49-280","Mackinac",-85.7626,46.17499,"S Manistique (Whitefish) Lake",9225,2012,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"7/2/12","7/2/12"
"49-280","Mackinac",-85.7626,46.17499,"S Manistique (Whitefish) Lake",9225,2012,"Status & Trends","ALL SPECIES","IGNET","LIFTS",9,"6/26/12","6/28/12"
"49-280","Mackinac",-85.7626,46.17499,"S Manistique (Whitefish) Lake",9225,2012,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",26,"6/25/12","6/28/12"
"49-280","Mackinac",-85.7626,46.17499,"S Manistique (Whitefish) Lake",9225,2012,"Status & Trends","ALL SPECIES","SEINE","HAULS",6,"7/2/12","7/2/12"
"49-280","Mackinac",-85.7626,46.17499,"S Manistique (Whitefish) Lake",9225,2012,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",6,"6/25/12","6/27/12"
"49-280","Mackinac",-85.7626,46.17499,"S Manistique (Whitefish) Lake",9225,2012,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",15,"6/25/12","6/28/12"
"82-157","Wayne",-83.44178,42.21436,"Belleville Lake",9242,2012,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",40,"6/7/12","6/8/12"
"82-157","Wayne",-83.44178,42.21436,"Belleville Lake",9242,2012,"Status & Trends","ALL SPECIES","IGNET","LIFTS",10,"5/14/12","5/23/12"
"82-157","Wayne",-83.44178,42.21436,"Belleville Lake",9242,2012,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",15,"5/14/12","5/24/12"
"82-157","Wayne",-83.44178,42.21436,"Belleville Lake",9242,2012,"Status & Trends","ALL SPECIES","SEINE","HAULS",6,"5/18/12","5/25/12"
"82-157","Wayne",-83.44178,42.21436,"Belleville Lake",9242,2012,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",12,"5/14/12","5/23/12"
"82-157","Wayne",-83.44178,42.21436,"Belleville Lake",9242,2012,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",3,"5/14/12","5/17/12"
"15-56","Charlevoix",-85.18121,45.3261,"Susan Lake",9252,2012,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"7/10/12","7/11/12"
"15-56","Charlevoix",-85.18121,45.3261,"Susan Lake",9252,2012,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"6/19/12","6/20/12"
"15-56","Charlevoix",-85.18121,45.3261,"Susan Lake",9252,2012,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"6/18/12","6/20/12"
"15-56","Charlevoix",-85.18121,45.3261,"Susan Lake",9252,2012,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"7/10/12","7/10/12"
"15-56","Charlevoix",-85.18121,45.3261,"Susan Lake",9252,2012,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"6/18/12","6/20/12"
"15-56","Charlevoix",-85.18121,45.3261,"Susan Lake",9252,2012,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",3,"6/18/12","6/20/12"
"65-135","Ogemaw",-84.02895,44.39553,"Jewett Lake",9255,2012,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",10,"6/6/12","6/6/12"
"65-135","Ogemaw",-84.02895,44.39553,"Jewett Lake",9255,2012,"Status & Trends","ALL SPECIES","IGNET","LIFTS",1,"6/4/12","6/4/12"
"65-135","Ogemaw",-84.02895,44.39553,"Jewett Lake",9255,2012,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",6,"6/4/12","6/6/12"
"65-135","Ogemaw",-84.02895,44.39553,"Jewett Lake",9255,2012,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",2,"6/4/12","6/5/12"
"20-96","Crawford",-84.5926,44.78416,"Jones Lake",9282,2012,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/14/12","5/15/12"
"20-96","Crawford",-84.5926,44.78416,"Jones Lake",9282,2012,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",12,"5/14/12","5/16/12"
"20-96","Crawford",-84.5926,44.78416,"Jones Lake",9282,2012,"Status & Trends","ALL SPECIES","SEINE","HAULS",2,"5/15/12","5/15/12"
"20-96","Crawford",-84.5926,44.78416,"Jones Lake",9282,2012,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"5/14/12","5/15/12"
"20-96","Crawford",-84.5926,44.78416,"Jones Lake",9282,2012,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",4,"5/14/12","5/15/12"
"42-61","Keweenaw",-87.7401,47.42971,"Schlatter Lake",9291,2012,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"8/21/12","8/21/12"
"42-61","Keweenaw",-87.7401,47.42971,"Schlatter Lake",9291,2012,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"6/25/12","6/26/12"
"42-61","Keweenaw",-87.7401,47.42971,"Schlatter Lake",9291,2012,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"6/25/12","6/27/12"
"42-61","Keweenaw",-87.7401,47.42971,"Schlatter Lake",9291,2012,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"6/28/12","6/28/12"
"42-61","Keweenaw",-87.7401,47.42971,"Schlatter Lake",9291,2012,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"6/25/12","6/26/12"
"7-297","Baraga",-88.4101,46.52054,"King Lake",9301,2012,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"7/12/12","7/12/12"
"7-297","Baraga",-88.4101,46.52054,"King Lake",9301,2012,"Status & Trends","ALL SPECIES","IGNET","LIFTS",6,"5/21/12","5/23/12"
"7-297","Baraga",-88.4101,46.52054,"King Lake",9301,2012,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",15,"5/21/12","5/23/12"
"7-297","Baraga",-88.4101,46.52054,"King Lake",9301,2012,"Status & Trends","ALL SPECIES","SEINE","HAULS",5,"5/21/12","5/21/12"
